wave,flux,uncertainty
2.1556008,3.1801067e-13,1.3753128e-14
2.157455,2.637403e-13,1.4767027e-14
2.1593103,3.327792e-13,1.5429288e-14
2.1611671,2.4909727e-13,1.4809548e-14
2.163025,1.9716657e-13,1.350434e-14
2.164884,2.1926185e-13,1.1595239e-14
2.1667445,2.186706e-13,1.1978048e-14
2.1686063,2.1719855e-13,9.546721e-15
2.170469,2.020067e-13,1.0059773e-14
2.172333,2.265531e-13,1.0547404e-14
2.1741982,2.5337862e-13,1.0895105e-14
2.1760647,2.343101e-13,1.1015306e-14
2.1779325,2.3849363e-13,1.0927316e-14
2.1798015,2.2199836e-13,1.10422756e-14
2.1816714,1.9911641e-13,1.1187037e-14
2.1835427,1.8132333e-13,1.17613735e-14
2.1854155,1.8417985e-13,1.2634905e-14
2.187289,2.015469e-13,1.3208386e-14
2.1891642,1.9688535e-13,1.3826039e-14
2.1910403,1.3470858e-13,1.3744878e-14
2.1929176,1.2254516e-13,1.3396164e-14
2.194796,1.405964e-13,1.2561082e-14
2.1966758,9.827337e-14,1.183574e-14
2.198557,1.1968643e-13,1.24021e-14
2.200439,1.11924054e-13,1.31235626e-14
2.2023222,9.3602474e-14,1.3867966e-14
2.2042067,4.443406e-14,1.7219856e-14
2.2060924,1.9088834e-14,1.7346227e-14
2.2079792,1.8139468e-14,1.5175503e-14
2.2098675,4.283192e-15,1.468245e-14
2.2117567,-1.9949415e-14,1.3690591e-14
2.2136471,3.772563e-14,1.2945755e-14
2.2155385,2.2793787e-14,1.30225674e-14
2.2174313,5.8751154e-14,1.34132995e-14
2.2193253,4.4463392e-14,1.39782e-14
2.2212203,3.819913e-14,1.4404735e-14
2.2231166,2.7338425e-14,1.4270742e-14
2.225014,2.8987866e-14,1.4266339e-14
2.2269127,6.515387e-14,1.425992e-14
2.2288125,5.0853497e-14,1.2668214e-14
2.2307134,2.7693603e-14,1.1939507e-14
2.2326157,8.6904225e-14,1.1911093e-14
2.2345188,7.742429e-14,1.2534119e-14
2.2364233,1.3851201e-14,1.3238988e-14
2.2383287,2.935178e-14,1.4027106e-14
2.2402356,2.7569223e-14,1.465576e-14
2.2421434,4.368543e-14,1.446872e-14
2.2440524,4.057059e-14,1.5018675e-14
2.2459624,3.9045722e-14,1.4745726e-14
2.2478738,5.726219e-14,1.4112526e-14
2.2497864,3.8107548e-14,1.2959613e-14
2.2517,1.4315397e-14,1.25211e-14
2.2536147,2.7192561e-14,1.2657884e-14
2.2555304,5.9130286e-14,1.26272716e-14
2.2574477,4.215765e-14,1.3674332e-14
2.2593656,4.1105208e-14,1.3932596e-14
2.261285,-1.9480277e-14,1.442401e-14
2.2632055,2.259025e-14,1.4630392e-14
2.265127,2.383349e-15,1.48482e-14
2.2670496,3.1822564e-14,1.4592953e-14
2.2689734,2.6447291e-14,1.4711095e-14
2.2708983,4.4527397e-14,1.4360237e-14
2.2728243,5.127676e-14,1.4568772e-14
2.2747514,6.1244677e-14,1.4751375e-14
2.2766798,4.1580783e-14,1.4469566e-14
2.278609,-4.1991198e-14,1.4711472e-14
2.2805398,1.9564648e-14,1.530155e-14
2.2824712,-2.3784807e-14,1.522754e-14
2.2844038,2.244272e-14,1.560288e-14
2.2863376,-5.6416413e-15,1.5624624e-14
2.2882726,1.943833e-14,1.598971e-14
2.2902086,-3.4002956e-15,1.603618e-14
2.2921457,7.501702e-15,1.5516568e-14
2.294084,1.8338736e-15,1.5640584e-14
2.2960231,5.5559716e-15,1.5821363e-14
2.2979636,-1.24242284e-14,1.5588503e-14
2.2999053,-1.285135e-14,1.5877377e-14
2.301848,-1.9124445e-14,1.5909798e-14
2.3037915,-5.465389e-15,1.615789e-14
2.3057363,1.5315582e-14,1.6528239e-14
2.3076823,5.988923e-15,1.6809845e-14
2.3096292,-1.4954651e-14,1.7158075e-14
2.311577,1.5364226e-14,1.7625343e-14
2.3135264,1.851351e-14,1.7987248e-14
2.3154767,2.4068248e-14,1.8340103e-14
2.3174276,2.0564024e-14,1.800884e-14
2.3193803,8.866737e-15,1.796463e-14
2.3213336,-2.2442394e-15,1.7811355e-14
2.3232882,1.213283e-14,1.7154452e-14
2.3252437,5.0982473e-14,1.6597514e-14
2.3272004,5.2427135e-14,1.6787155e-14
2.329158,8.7433045e-14,1.656335e-14
2.331117,2.6834378e-14,1.6959819e-14
2.3330765,6.1699133e-14,1.8438765e-14
2.3350375,2.3447554e-14,1.968226e-14
2.3369994,-3.7369122e-14,1.9878572e-14
2.3389626,-6.3910703e-15,2.034845e-14
2.3409266,7.929241e-14,2.3649973e-14
2.3428917,-1.8907364e-14,1.9661234e-14
2.344858,2.4355426e-14,1.8605545e-14
2.346825,2.5149608e-14,1.8590825e-14
2.3487933,-5.2423848e-14,1.7879417e-14
2.3507626,-6.0274085e-14,1.8333545e-14
2.352733,2.5736784e-14,1.874542e-14
2.3547044,2.1023666e-14,1.8900642e-14
2.3566768,1.796372e-14,1.9775114e-14
2.3586502,1.7997556e-14,2.0480034e-14
2.3606246,3.2490136e-15,2.1247474e-14
2.3626,2.417749e-14,2.1600084e-14
2.3645768,8.175275e-14,2.2174557e-14
2.3665543,4.3147174e-14,2.2812855e-14
2.368533,3.5442352e-14,2.3073366e-14
2.3705127,1.7619695e-14,2.445491e-14
2.3724933,-5.625037e-14,2.5139404e-14
2.374475,-1.909894e-14,2.5190045e-14
2.376458,1.18902995e-14,2.5237177e-14
2.3784413,4.7117173e-14,2.4648096e-14
2.3804262,8.5614804e-14,2.3434681e-14
2.382412,6.65538e-14,2.2089972e-14
2.384399,-2.8244041e-14,2.160926e-14
2.3863866,4.9035747e-14,2.1485765e-14
2.3883753,7.983246e-14,2.2281483e-14
2.3903651,1.08759905e-13,2.4579172e-14
2.3923562,-2.7531798e-14,3.0500657e-14
2.394348,5.704743e-14,3.018934e-14
2.3963406,-1.2900777e-14,2.914741e-14
2.3983345,1.9010169e-14,2.9583642e-14
2.4003294,1.1568036e-13,2.9568944e-14
2.4023252,1.9805163e-14,2.8858965e-14
2.404322,9.17214e-14,2.8062654e-14
2.4063196,8.924241e-14,2.9308502e-14
2.4083185,2.7532228e-14,3.0927114e-14
2.4103184,7.850989e-14,2.9998224e-14
2.4123192,3.3123024e-14,3.0488978e-14
2.414321,7.4640015e-14,2.9644937e-14
2.4163237,8.7993645e-14,2.8723545e-14
2.4183273,2.0450101e-14,2.9092434e-14
2.420332,6.6840403e-15,2.881636e-14
2.4223378,2.5171437e-15,2.8432575e-14
2.4243443,1.9961387e-13,2.8123327e-14
2.426352,1.2978764e-14,2.8471908e-14
2.4283605,-5.3732454e-15,2.7342173e-14
2.43037,3.0168488e-14,2.8098846e-14
2.4323807,-5.612089e-15,3.2515243e-14
2.4343922,6.2472075e-14,3.3686812e-14
2.4364047,-6.8104634e-14,3.3402565e-14
2.4384181,1.4081261e-13,3.3836313e-14
2.4404323,5.956908e-14,3.5848457e-14
2.442448,-7.555335e-15,3.9305337e-14
2.444464,-1.4412098e-14,4.4138216e-14
2.4464815,2.916296e-14,4.4946492e-14
2.4484997,-2.6243085e-14,4.5469247e-14
2.4505188,-2.7334673e-14,4.2682573e-14
2.452539,1.3691922e-13,3.750631e-14
2.45456,1.06126445e-13,3.6186772e-14
2.456582,1.9248524e-13,3.352844e-14
2.4586048,1.5219381e-13,3.1301418e-14
2.4606287,1.6345357e-13,2.982578e-14
2.4626536,-4.8116327e-14,3.384085e-14
2.4646795,5.090593e-14,4.246341e-14
2.466706,4.8963837e-14,5.0277175e-14
2.4687338,-1.9912127e-14,4.6632752e-14
2.4707623,-4.5894366e-14,4.3571958e-14
2.472792,6.6081716e-14,4.020474e-14
2.4748223,2.3530626e-15,4.04567e-14
2.4768536,-1.0159467e-14,4.2115847e-14
2.478886,-4.4973496e-14,4.7448363e-14
2.4809191,1.9288014e-14,5.9802505e-14
2.4829533,-3.5193474e-14,5.943497e-14
2.4849882,-5.3530165e-14,6.113977e-14
2.4870243,-1.492766e-14,5.9172394e-14
2.489061,-1.010999e-13,5.2383086e-14
2.491099,-6.874047e-14,4.6395776e-14
2.4931376,2.0874554e-13,4.1486075e-14
2.4951773,-4.4159687e-14,4.593795e-14
2.4972177,5.6284377e-14,4.657417e-14
